Customer ID,age,workclass,education,marital-status,occupation,relationship,sex,hours-per-week,Response,capital-loss,num-products,capital-gain
36145,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,50,No,0,9,
36146,41,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,45,No,0,11,
36147,40,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,40,No,0,9,
36148,46,State-gov,HS-grad,Never-married,Other-service,Unmarried,Female,40,No,0,9,
36149,54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
36150,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,10,
36151,32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,40,No,0,9,
36152,64,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Female,38,No,0,9,
36153,61,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,30,Yes,0,9,
36154,49,Private,11th,Separated,Machine-op-inspct,Not-in-family,Male,40,No,0,7,
36155,59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,45,Yes,0,9,
36156,29,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Male,40,No,0,9,
36157,39,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
36158,22,Private,Assoc-voc,Never-married,Other-service,Other-relative,Male,40,No,0,11,
36159,49,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Male,60,No,0,9,
36160,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,1485,9,
36161,33,Private,Bachelors,Never-married,Sales,Not-in-family,Male,40,No,1590,13,
36162,45,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,5,
36163,23,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,25,No,0,10,
36164,54,Local-gov,HS-grad,Widowed,Adm-clerical,Unmarried,Female,40,No,0,9,
36165,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,80,Yes,0,10,768.8
36166,22,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,25,No,0,9,
36167,55,Private,11th,Married-spouse-absent,Other-service,Unmarried,Female,40,No,0,7,
36168,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,90,No,0,9,4131
36169,38,Private,11th,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,7,
36170,34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,45,Yes,0,9,
36171,57,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,Female,8,Yes,0,10,1502.4
36172,23,Private,Some-college,Never-married,Other-service,Own-child,Male,40,No,0,10,
36173,30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,10,
36174,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,45,Yes,0,10,
36175,34,Private,9th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,5,
36176,38,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Female,50,Yes,0,9,310.3
36177,42,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,38,No,0,10,
36178,52,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,Yes,1887,9,
36179,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,55,No,0,13,
36180,29,Private,Some-college,Never-married,Adm-clerical,Other-relative,Female,40,No,0,10,
36181,74,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,28,No,0,9,
36182,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,10,
36183,17,Self-emp-not-inc,12th,Never-married,Sales,Own-child,Male,45,No,0,8,
36184,23,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,60,No,2179,9,
36185,22,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Female,15,No,0,13,
36186,53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,9,
36187,20,Private,HS-grad,Never-married,Sales,Own-child,Male,40,No,0,9,
36188,39,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Male,70,Yes,0,11,
36189,23,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,25,No,0,10,
36190,30,Private,11th,Divorced,Other-service,Unmarried,Female,32,No,0,7,
36191,34,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,Female,45,No,0,9,
36192,39,Private,12th,Married-civ-spouse,Handlers-cleaners,Husband,Male,32,No,0,8,
36193,37,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,40,Yes,0,10,
36194,28,Private,HS-grad,Never-married,Sales,Not-in-family,Female,60,No,0,9,
36195,23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,40,No,0,13,
36196,19,State-gov,Some-college,Never-married,Other-service,Own-child,Female,12,No,0,10,
36197,32,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,40,No,0,9,
36198,23,Private,Some-college,Never-married,Other-service,Own-child,Male,44,No,0,10,
36199,25,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,13,
36200,52,Private,10th,Widowed,Machine-op-inspct,Unmarried,Female,40,No,0,6,
36201,30,?,HS-grad,Separated,?,Own-child,Female,20,No,0,9,
36202,22,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,30,No,0,9,290.7
36203,27,Private,10th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,6,450.8
36204,32,Private,Bachelors,Never-married,Sales,Not-in-family,Male,35,No,0,13,
36205,39,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,50,No,0,12,
36206,18,Private,HS-grad,Married-civ-spouse,Sales,Wife,Female,36,No,0,9,
36207,28,Private,11th,Never-married,Craft-repair,Not-in-family,Male,40,No,0,7,
36208,50,Local-gov,Masters,Married-civ-spouse,Adm-clerical,Other-relative,Female,50,Yes,2415,14,
36209,72,Private,HS-grad,Widowed,Other-service,Unmarried,Female,25,No,0,9,
36210,76,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,20,No,0,9,
36211,35,Private,HS-grad,Divorced,Craft-repair,Unmarried,Male,40,No,0,9,
36212,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,40,Yes,1902,13,
36213,19,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,Female,15,No,0,9,
36214,23,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,Male,30,No,0,13,
36215,36,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Male,40,No,0,11,
36216,50,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Male,40,Yes,0,13,1502
36217,20,Private,Some-college,Never-married,Other-service,Unmarried,Female,25,No,0,10,
36218,64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,80,No,0,4,
36219,53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,40,Yes,0,10,
36220,33,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,Not-in-family,Male,40,No,0,12,
36221,30,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Male,40,No,0,9,
36222,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36223,43,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,35,No,0,10,
36224,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,9,
36225,18,Private,Some-college,Never-married,Other-service,Not-in-family,Male,25,No,0,10,
36226,46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,Yes,0,13,
36227,46,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,40,No,0,9,
36228,42,Private,Some-college,Widowed,Tech-support,Unmarried,Female,40,No,0,10,
36229,18,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,25,No,0,9,
36230,23,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Male,40,No,0,10,
36231,81,Private,12th,Widowed,Sales,Not-in-family,Female,30,No,0,8,
36232,40,?,Bachelors,Widowed,?,Not-in-family,Female,8,No,0,13,
36233,35,Private,HS-grad,Divorced,Other-service,Unmarried,Female,21,No,0,9,
36234,24,?,Some-college,Never-married,?,Not-in-family,Male,11,No,0,10,
36235,19,Private,9th,Never-married,Handlers-cleaners,Own-child,Female,40,No,0,5,
36236,30,Private,Some-college,Never-married,Sales,Not-in-family,Female,45,No,0,10,
36237,24,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Male,45,No,0,11,
36238,24,Private,9th,Married-spouse-absent,Sales,Not-in-family,Female,35,No,0,5,
36239,24,Private,9th,Never-married,Transport-moving,Unmarried,Male,40,No,0,5,
36240,24,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,10,
36241,37,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,Male,40,No,0,10,
36242,50,Private,HS-grad,Divorced,Sales,Not-in-family,Female,40,No,0,9,
36243,37,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,13,1502.4
36244,26,State-gov,Assoc-voc,Divorced,Exec-managerial,Unmarried,Female,40,No,0,11,
36245,18,Private,Some-college,Never-married,Sales,Own-child,Female,25,No,0,10,
36246,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36247,18,Private,HS-grad,Never-married,Sales,Own-child,Male,20,No,0,9,
36248,38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,14,
36249,66,Self-emp-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,Male,86,Yes,0,9,
36250,33,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,Yes,0,11,
36251,25,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,40,No,0,10,
36252,23,Private,Some-college,Divorced,Priv-house-serv,Not-in-family,Female,26,No,0,10,
36253,20,?,Some-college,Never-married,?,Not-in-family,Male,40,No,0,10,
36254,46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Female,40,Yes,0,9,1434.4
36255,64,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,Male,65,Yes,0,14,641.8
36256,36,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,40,No,0,13,
36257,31,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Male,40,No,0,10,
36258,23,Private,Some-college,Never-married,Other-service,Own-child,Female,30,No,0,10,
36259,61,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Female,40,No,0,9,
36260,35,Private,Some-college,Separated,Exec-managerial,Own-child,Female,40,No,0,10,
36261,68,?,7th-8th,Married-civ-spouse,?,Husband,Male,60,No,0,4,
36262,30,Private,10th,Never-married,Machine-op-inspct,Unmarried,Female,40,No,0,6,
36263,21,Private,Assoc-voc,Never-married,Other-service,Own-child,Female,44,No,0,11,
36264,27,Private,Some-college,Never-married,Other-service,Own-child,Male,40,No,0,10,
36265,26,Private,Assoc-acdm,Divorced,Transport-moving,Unmarried,Female,30,No,0,12,
36266,26,State-gov,Some-college,Married-civ-spouse,Protective-serv,Own-child,Male,40,No,0,10,
36267,43,Private,Masters,Married-civ-spouse,Tech-support,Husband,Male,40,Yes,0,14,
36268,20,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,35,No,0,9,
36269,20,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,Male,38,No,0,10,
36270,39,Private,Masters,Divorced,Other-service,Not-in-family,Female,50,Yes,0,14,
36271,48,Private,Some-college,Divorced,Prof-specialty,Not-in-family,Female,50,No,0,10,
36272,36,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Male,40,No,0,9,
36273,34,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,Male,30,No,1974,9,
36274,37,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,7,501.3
36275,37,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Own-child,Male,55,Yes,1564,15,
36276,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,80,Yes,1902,10,
36277,51,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,40,No,1628,7,
36278,34,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
36279,29,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,38,No,0,9,282.9
36280,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,43,Yes,0,10,
36281,34,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,60,No,0,10,
36282,63,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,10,
36283,47,Federal-gov,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,No,0,9,
36284,62,Private,12th,Widowed,Adm-clerical,Unmarried,Female,37,No,0,8,
36285,20,Private,HS-grad,Never-married,Other-service,Own-child,Female,18,No,0,9,
36286,30,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,3,
36287,53,Private,Some-college,Divorced,Prof-specialty,Not-in-family,Male,50,No,1590,10,
36288,20,?,12th,Never-married,?,Own-child,Male,40,No,0,8,
36289,77,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,35,No,0,9,
36290,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,16,
36291,61,Private,10th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,6,
36292,56,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,Male,50,Yes,0,9,
36293,17,Private,11th,Never-married,Prof-specialty,Own-child,Female,15,No,0,7,
36294,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,
36295,61,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,Female,44,No,0,4,345.6
36296,77,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Male,4,Yes,0,16,
36297,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,75,Yes,0,13,
36298,26,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,Male,40,No,0,10,
36299,30,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,No,0,13,
36300,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
36301,35,Private,Some-college,Separated,Transport-moving,Not-in-family,Female,40,Yes,0,10,
36302,23,Private,HS-grad,Never-married,Other-service,Unmarried,Female,37,No,0,9,
36303,38,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,Female,40,No,0,11,
36304,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Male,40,No,0,9,
36305,27,State-gov,Some-college,Never-married,Exec-managerial,Own-child,Male,40,No,0,10,
36306,45,Private,HS-grad,Divorced,Other-service,Unmarried,Female,32,No,0,9,
36307,66,?,HS-grad,Married-civ-spouse,?,Husband,Male,40,No,0,9,
36308,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,Male,36,No,0,13,
36309,21,?,Some-college,Never-married,?,Own-child,Male,25,No,0,10,
36310,42,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,25,No,0,9,
36311,31,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,40,Yes,0,10,
36312,54,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,9,
36313,46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Male,40,No,0,10,
36314,29,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,Female,15,No,0,13,
36315,24,Private,11th,Never-married,Other-service,Other-relative,Male,35,No,0,7,
36316,24,Private,Some-college,Never-married,Other-service,Unmarried,Female,30,No,0,10,
36317,40,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,72,Yes,0,13,
36318,45,State-gov,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Male,40,No,0,12,
36319,35,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,40,No,0,13,
36320,61,?,7th-8th,Divorced,?,Not-in-family,Male,20,No,0,4,
36321,50,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,14,
36322,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,13,
36323,35,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,10,
36324,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,40,No,0,13,
36325,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,50,Yes,1848,9,
36326,43,Local-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Male,40,Yes,0,15,
36327,30,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,Male,48,No,0,13,
36328,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,Female,40,No,0,13,
36329,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,13,
36330,64,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,16,
36331,23,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,Own-child,Male,40,No,0,10,
36332,60,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,60,No,0,13,410.1
36333,18,Self-emp-not-inc,10th,Never-married,Craft-repair,Own-child,Male,40,No,0,6,
36334,24,Private,Some-college,Never-married,Other-service,Own-child,Male,35,No,0,10,
36335,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,45,No,0,9,
36336,17,Private,11th,Never-married,Sales,Own-child,Female,10,No,0,7,
36337,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,40,No,0,9,
36338,43,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,9,
36339,56,Private,HS-grad,Divorced,Transport-moving,Unmarried,Female,35,No,0,9,
36340,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Female,40,No,0,9,
36341,25,Private,Bachelors,Never-married,Sales,Not-in-family,Female,40,No,0,13,
36342,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,13,
36343,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,65,Yes,0,10,729.8
36344,64,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,40,No,0,13,
36345,41,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,40,No,0,10,
36346,44,Private,Masters,Divorced,Exec-managerial,Unmarried,Male,45,Yes,0,14,743
36347,60,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,11,406.4
36348,25,Private,Bachelors,Never-married,Sales,Own-child,Female,36,No,0,13,
36349,38,Private,Some-college,Married-spouse-absent,Other-service,Unmarried,Female,36,No,0,10,
36350,26,Private,HS-grad,Never-married,Sales,Own-child,Male,35,No,0,9,
36351,19,Private,Some-college,Never-married,Sales,Own-child,Female,20,No,0,10,
36352,31,Private,HS-grad,Never-married,Other-service,Unmarried,Female,40,No,0,9,
36353,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,45,No,0,9,
36354,25,Private,Some-college,Never-married,Craft-repair,Not-in-family,Male,40,No,0,10,
36355,49,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,10,
36356,44,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Male,45,No,0,9,
36357,33,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,49,No,0,7,
36358,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Female,40,No,0,9,
36359,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,60,Yes,0,9,
36360,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,9,
36361,43,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,38,No,0,10,
36362,42,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
36363,23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,37,No,0,9,
36364,23,Private,Some-college,Never-married,Other-service,Not-in-family,Female,35,No,0,10,
36365,23,Self-emp-inc,Some-college,Never-married,Exec-managerial,Own-child,Male,40,No,0,10,
36366,54,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,1977,13,
36367,23,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Male,45,No,0,9,
36368,58,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,60,Yes,0,10,
36369,46,Private,Doctorate,Divorced,Prof-specialty,Not-in-family,Male,40,No,0,16,
36370,29,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,45,Yes,0,16,
36371,53,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,No,0,9,
36372,77,Local-gov,7th-8th,Married-civ-spouse,Other-service,Husband,Male,8,No,0,4,
36373,37,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,No,0,13,
36374,18,Private,10th,Never-married,Transport-moving,Own-child,Male,40,No,0,6,
36375,36,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Female,45,No,0,13,
36376,34,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,45,No,0,9,
36377,45,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,55,Yes,0,9,
36378,64,Federal-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Male,40,No,0,12,
36379,58,?,HS-grad,Married-civ-spouse,?,Husband,Male,55,No,0,9,
36380,24,Private,9th,Divorced,Other-service,Own-child,Female,35,No,0,5,
36381,37,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,45,No,0,13,
36382,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,55,Yes,1485,9,
36383,42,Private,Some-college,Divorced,Prof-specialty,Unmarried,Female,40,No,0,10,
36384,28,Private,Some-college,Never-married,Tech-support,Not-in-family,Male,40,No,0,10,
36385,31,Private,Bachelors,Never-married,Sales,Unmarried,Female,40,No,0,13,
36386,34,Private,HS-grad,Never-married,Other-service,Unmarried,Female,40,No,0,9,
36387,31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,70,No,0,13,
36388,33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,10,
36389,47,Local-gov,11th,Divorced,Handlers-cleaners,Unmarried,Male,50,No,0,7,
36390,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,13,
36391,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,40,No,0,10,
36392,31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,9,
36393,56,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,9,
36394,18,Private,12th,Never-married,Sales,Own-child,Female,12,No,0,8,
36395,54,Self-emp-not-inc,Bachelors,Widowed,Sales,Unmarried,Male,60,No,0,13,
36396,27,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Own-child,Female,40,No,0,10,
36397,65,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,Male,44,Yes,0,14,1060.5
36398,65,Private,11th,Divorced,Handlers-cleaners,Not-in-family,Male,24,No,0,7,
36399,21,Private,Some-college,Never-married,Other-service,Own-child,Female,48,No,0,10,
36400,22,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,10,
36401,32,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,9,
36402,42,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,35,Yes,0,7,
36403,32,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,No,0,9,
36404,21,Private,Some-college,Never-married,Other-service,Own-child,Male,20,No,0,10,
36405,49,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,9,
36406,30,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Male,43,No,0,9,
36407,20,Private,Some-college,Never-married,Other-service,Own-child,Female,11,No,0,10,
36408,55,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,Female,40,No,0,9,
36409,46,Self-emp-not-inc,9th,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,5,
36410,31,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,40,No,0,9,
36411,31,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,1887,10,
36412,58,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,3,
36413,34,Private,12th,Divorced,Machine-op-inspct,Own-child,Female,40,No,0,8,
36414,65,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,48,Yes,0,10,
36415,48,Private,HS-grad,Widowed,Adm-clerical,Unmarried,Female,40,No,0,9,
36416,28,?,Some-college,Married-civ-spouse,?,Wife,Female,15,Yes,0,10,
36417,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,40,Yes,0,10,
36418,26,Private,11th,Divorced,Handlers-cleaners,Not-in-family,Male,40,No,0,7,
36419,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36420,19,Private,HS-grad,Never-married,Sales,Own-child,Female,30,No,0,9,
36421,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,13,
36422,57,?,9th,Married-civ-spouse,?,Husband,Male,40,No,0,5,
36423,36,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,10,
36424,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,56,No,1740,9,
36425,43,Private,Some-college,Divorced,Tech-support,Unmarried,Female,35,No,0,10,
36426,62,Private,10th,Divorced,Machine-op-inspct,Not-in-family,Female,40,No,0,6,
36427,31,Private,Assoc-acdm,Never-married,Exec-managerial,Other-relative,Female,40,No,0,12,
36428,46,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,40,No,0,13,
36429,51,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,44,Yes,0,3,
36430,38,?,HS-grad,Never-married,?,Unmarried,Female,38,No,0,9,
36431,38,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Female,43,No,0,9,
36432,51,Private,Some-college,Divorced,Sales,Not-in-family,Female,38,Yes,0,10,
36433,20,?,Some-college,Never-married,?,Own-child,Female,30,No,0,10,
36434,22,Private,Some-college,Never-married,Sales,Own-child,Female,22,No,0,10,
36435,46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,10,
36436,67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,9,
36437,55,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,Yes,0,9,
36438,24,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,11,
36439,41,Private,Some-college,Divorced,Other-service,Unmarried,Male,59,No,0,10,
36440,33,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,40,No,0,9,
36441,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,40,No,0,13,
36442,56,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,60,Yes,1977,14,
36443,27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,40,No,0,9,
